Latitude,Longitude,Elevation
46.31605242,6.510407863,808.0
46.31587423,6.510443212,809.0
46.31569513,6.510466650,810.0
46.31552115,6.510410002,811.0
46.31536235,6.510289428,810.0
46.31520135,6.510173467,809.0
46.31503517,6.510073997,809.0
46.31486905,6.509974189,809.0
46.31469835,6.509892467,809.0
46.31452341,6.509832357,810.0
46.31434629,6.509787305,811.0
46.31417083,6.509730262,811.0
46.31399701,6.509663398,814.0
46.31382501,6.509587281,816.0
46.31365707,6.509494235,818.0
46.31349481,6.509382109,819.0
46.31333487,6.509262996,820.0
46.31317624,6.509140235,822.0
46.31301354,6.509029342,824.0
46.31283971,6.508964697,826.0
46.31266818,6.508886652,829.0
46.31251420,6.508753509,830.0
46.31236367,6.508610986,832.0
46.31221436,6.508465791,834.0
46.31207650,6.508298781,835.0
46.31194262,6.508124896,837.0
46.31180087,6.507964707,838.0
46.31164483,6.507835676,840.0
46.31146716,6.507812051,845.0
46.31130771,6.507928250,851.0
46.31113372,6.507993369,857.0
46.31098066,6.507859104,860.0
46.31087465,6.507648942,861.0
46.31079082,6.507418783,862.0
46.31073121,6.507173123,861.0
46.31066365,6.506931938,861.0
46.31057427,6.506706836,861.0
46.31044430,6.506526880,862.0
46.31030804,6.506356930,863.0
46.31016756,6.506194329,865.0
46.31003540,6.506019914,865.0
46.30995190,6.505790116,865.0
46.30982732,6.505618442,866.0
46.30967188,6.505702794,872.0
46.30965842,6.505958194,876.0
46.30971635,6.506204687,878.0
46.30976963,6.506453382,879.0
46.30982125,6.506702811,881.0
46.30987469,6.506951437,882.0
46.30993139,6.507198494,883.0
46.30999384,6.507442595,884.0
46.31003547,6.507693389,886.0
46.31002235,6.507953003,889.0
46.31001847,6.508208132,893.0
46.31008709,6.508448389,894.0
46.31017392,6.508676402,896.0
46.31026849,6.508897495,896.0
46.31037821,6.509103803,896.0
46.31048971,6.509308063,896.0
46.31059333,6.509520711,897.0
46.31068862,6.509741509,898.0
46.31078714,6.509959314,899.0
46.31088056,6.510181834,900.0
46.31097074,6.510407014,901.0
46.31104917,6.510641115,903.0
46.31111109,6.510885276,905.0
46.31115489,6.511137684,908.0
46.31117857,6.511394572,912.0


46.31020545,6.512033444,955.0
46.31007857,6.512217975,962.0
46.30996646,6.512420554,969.0
46.30992369,6.512673460,976.0
46.30988737,6.512928470,983.0
46.30984305,6.513180690,990.0
46.30977364,6.513420320,998.0
46.30966225,6.513624267,1008.0
46.30952362,6.513790017,1018.0
46.30938823,6.513941815,1028.0
46.30944768,6.514186796,1033.0
46.30952726,6.514420169,1039.0
46.30959303,6.514662200,1046.0
46.30964403,6.514911897,1054.0
46.30967849,6.515163339,1064.0
46.30962147,6.515387667,1077.0
46.30947233,6.515415592,1084.0
46.30936719,6.515211869,1080.0
46.30934505,6.515170687,1079.0
46.30936980,6.515428547,1089.0
46.30942013,6.515672752,1097.0
46.30955384,6.515754206,1096.0
46.30950434,6.515510633,1087.0
46.30962488,6.515667319,1089.0
46.30959374,6.515487040,1082.0
46.30956733,6.515230058,1072.0
46.30948185,6.515004585,1066.0
46.30933547,6.514855038,1067.0
46.30918344,6.514715898,1068.0
46.30903382,6.514571394,1070.0
46.30901580,6.514322196,1061.0
46.30890187,6.514133045,1060.0
46.30887679,6.513951897,1055.0
46.30904797,6.513887286,1043.0
46.30921271,6.513783547,1030.0
46.30937759,6.513679494,1020.0
46.30953045,6.513542566,1010.0
46.30956379,6.513291272,1002.0
46.30958948,6.513040320,996.0
46.30975801,6.512950186,988.0
46.30993166,6.512896023,980.0
46.31006632,6.512723502,972.0
46.31019574,6.512544621,964.0
46.31035910,6.512438734,958.0
46.31053661,6.512397616,952.0
46.31070799,6.512323504,945.0
46.31085549,6.512176296,937.0
46.31097204,6.511978921,929.0
46.31106467,6.511755942,922.0
46.31116020,6.511538895,915.0
46.31118674,6.511284196,909.0
46.31115346,6.511028745,906.0
46.31109187,6.510785171,904.0
46.31100529,6.510557288,902.0
46.31093772,6.510316149,900.0
46.31087695,6.510071552,898.0
46.31079711,6.509838217,896.0
46.31071277,6.509608576,894.0
46.31061491,6.509390124,893.0
46.31052817,6.509163050,892.0
46.31046414,6.508919847,890.0
46.31037933,6.508692776,890.0
46.31025925,6.508498928,890.0
46.31014214,6.508301712,890.0
46.31003801,6.508089410,891.0
46.30992565,6.507889607,892.0
46.30977375,6.507754601,895.0
46.30960461,6.507666086,900.0
46.30943905,6.507565051,905.0
46.30928286,6.507437096,909.0
46.30915129,6.507265615,912.0
46.30907859,6.507032036,911.0
46.30900150,6.506818443,910.0
46.30883444,6.506754366,913.0
46.30865467,6.506759310,918.0
46.30848053,6.506812445,923.0
46.30831005,6.506895442,928.0
46.30813384,6.506924901,932.0
46.30795913,6.506874651,936.0
46.30778855,6.506792121,938.0
46.30761580,6.506720426,941.0
46.30743967,6.506668493,944.0
46.30726622,6.506601877,945.0
46.30709839,6.506508845,945.0
46.30693294,6.506406723,946.0
46.30676972,6.506297486,946.0
46.30660587,6.506190185,946.0
46.30643432,6.506115668,947.0
46.30625665,6.506077994,948.0
46.30607809,6.506046893,950.0
46.30590112,6.506001294,951.0
46.30572670,6.505938208,952.0
46.30555105,6.505883319,953.0
46.30537240,6.505857685,955.0
46.30519283,6.505843011,958.0
46.30501307,6.505837981,960.0
46.30483331,6.505831454,962.0
46.30465364,6.505819216,963.0
46.30447389,6.505818036,965.0
46.30429405,6.505822155,967.0
46.30411427,6.505816872,969.0
46.30393459,6.505821124,971.0
46.30375578,6.505847297,973.0
46.30360660,6.505972146,977.0
46.30350277,6.506181809,984.0
46.30340640,6.506401574,991.0
46.30330703,6.506618592,998.0
46.30328471,6.506865887,1009.0
46.30339614,6.507045464,1015.0
46.30354606,6.507189197,1019.0
46.30368790,6.507348860,1023.0
46.30385566,6.507428536,1024.0
46.30403096,6.507393143,1020.0
46.30420347,6.507319814,1015.0
46.30438159,6.507313955,1012.0
46.30427469,6.507165882,1008.0
46.30410846,6.507069882,1006.0
46.30392976,6.507050031,1008.0
46.30375267,6.507005568,1008.0
46.30359534,6.506881723,1005.0
46.30345491,6.506719432,1000.0
46.30338354,6.506482690,993.0
46.30332351,6.506252034,988.0
46.30314543,6.506225551,991.0
46.30296850,6.506272215,996.0
46.30279279,6.506327783,1002.0
46.30261552,6.506370100,1008.0
46.30243582,6.506380604,1012.0
46.30225671,6.506403859,1015.0
46.30207869,6.506441040,1018.0
46.30190055,6.506476868,1022.0
46.30172407,6.506525167,1025.0
46.30155481,6.506613044,1031.0
46.30138766,6.506706665,1036.0
46.30120968,6.506741322,1040.0
46.30103004,6.506734826,1041.0
46.30085145,6.506705869,1041.0
46.30067229,6.506712360,1043.0
46.30050070,6.506783908,1048.0
46.30035133,6.506927889,1055.0
46.30021354,6.507093689,1062.0
46.30005345,6.507210645,1066.0
46.29988421,6.507297269,1067.0
46.29972617,6.507420767,1068.0
46.29957857,6.507569497,1070.0
46.29943566,6.507727306,1072.0
46.29930204,6.507901502,1074.0
46.29917402,6.508084365,1076.0
46.29904730,6.508269108,1079.0
46.29891864,6.508450893,1082.0
46.29878292,6.508621730,1085.0
46.29866762,6.508808265,1088.0
46.29857967,6.508982075,1091.0
46.29842491,6.509111455,1092.0
46.29829883,6.509296617,1095.0
46.29815217,6.509446929,1096.0
46.29800109,6.509588183,1098.0
46.29784085,6.509706307,1099.0
46.29767044,6.509789266,1099.0
46.29750880,6.509680870,1097.0
46.29733822,6.509599749,1097.0
46.29715836,6.509598023,1099.0
46.29697849,6.509598221,1100.0
46.29679864,6.509596515,1102.0
46.29661890,6.509605810,1104.0
46.29643929,6.509619419,1106.0
46.29626067,6.509649587,1108.0
46.29608098,6.509660625,1110.0
46.29590190,6.509684990,1112.0
46.29572273,6.509707764,1115.0
46.29554400,6.509736481,1118.0
46.29536426,6.509737133,1120.0
46.29518692,6.509693723,1122.0
46.29501097,6.509639848,1123.0
46.29483804,6.509568472,1122.0
46.29467022,6.509474965,1122.0
46.29451487,6.509408611,1121.0
46.29467862,6.509488197,1122.0
46.29479991,6.509675918,1124.0
46.29489707,6.509894870,1126.0
46.29500826,6.510098444,1129.0
46.29513931,6.510276028,1130.0
46.29528015,6.510437937,1131.0
46.29542716,6.510586830,1131.0
46.29558180,6.510719728,1132.0
46.29573025,6.510866038,1132.0
46.29587555,6.511019026,1133.0
46.29603141,6.511147772,1134.0
46.29619913,6.511238477,1134.0
46.29637173,6.511310580,1135.0
46.29653997,6.511402453,1136.0
46.29670942,6.511488148,1136.0
46.29688398,6.511550711,1135.0
46.29705411,6.511630086,1134.0
46.29721091,6.511756213,1134.0
46.29735707,6.511907714,1135.0
46.29749751,6.512070282,1136.0
46.29763617,6.512236090,1138.0
46.29777777,6.512396519,1139.0
46.29792623,6.512542941,1139.0
46.29807827,6.512681843,1140.0
46.29821290,6.512850667,1140.0
46.29832323,6.513056039,1142.0
46.29842751,6.513268150,1144.0
46.29853592,6.513475722,1148.0
46.29865620,6.513668667,1151.0
46.29879259,6.513837412,1153.0
46.29893638,6.513993691,1153.0
46.29907036,6.514166499,1154.0
46.29920663,6.514333711,1153.0
46.29936481,6.514455174,1151.0
46.29950846,6.514381522,1149.0
46.29964476,6.514212133,1148.0
46.29979410,6.514068031,1147.0
46.29995345,6.513947857,1146.0
46.30011218,6.513825725,1147.0
46.30026737,6.513694163,1149.0
46.30042625,6.513572595,1153.0
46.30059899,6.513519540,1156.0
46.30077847,6.513525271,1160.0
46.30095423,6.513578095,1163.0
46.30112340,6.513665590,1166.0
46.30129076,6.513760990,1168.0
46.30145970,6.513850290,1171.0
46.30163017,6.513933269,1173.0
46.30180527,6.513991953,1177.0
46.30197555,6.514074908,1181.0
46.30215316,6.514109466,1187.0
46.30229580,6.513965391,1196.0
46.30241327,6.513768491,1206.0
46.30248892,6.513532903,1216.0
46.30260066,6.513329416,1225.0
46.30273645,6.513158929,1235.0
46.30291153,6.513104845,1241.0
46.30308545,6.513038551,1248.0
46.30325601,6.512955923,1254.0
46.30341666,6.513068600,1252.0
46.30352648,6.513274617,1247.0
46.30366626,6.513438449,1243.0
46.30380904,6.513596432,1240.0
46.30397675,6.513690517,1240.0
46.30414503,6.513782206,1241.0
46.30430086,6.513912227,1241.0
46.30445746,6.514039727,1242.0
46.30458219,6.514227267,1245.0
46.30469411,6.514430916,1248.0
46.30477548,6.514662998,1252.0
46.30482875,6.514911666,1255.0
46.30487364,6.515163389,1256.0
46.30497268,6.515378422,1259.0
46.30513257,6.515497614,1262.0
46.30529509,6.515606514,1266.0
46.30542511,6.515786428,1270.0
46.30555636,6.515964452,1275.0
46.30568600,6.516144598,1280.0
46.30579145,6.516354351,1286.0
46.30585591,6.516597392,1289.0
46.30593026,6.516834293,1289.0
46.30602100,6.517059058,1289.0
46.30610393,6.517290103,1290.0
46.30618594,6.517521740,1294.0
46.30628281,6.517740445,1295.0
46.30641059,6.517922457,1298.0
46.30633749,6.517763705,1296.0
46.30630997,6.517983320,1293.0
46.30640517,6.518183509,1295.0
46.30658291,6.518214165,1302.0
46.30674929,6.518312663,1304.0
46.30691011,6.518429197,1298.0
46.30707302,6.518539363,1293.0
46.30722868,6.518668949,1288.0
46.30737007,6.518829815,1284.0
46.30750767,6.518997456,1280.0
46.30765003,6.519156517,1277.0
46.30779807,6.519304339,1274.0
46.30794909,6.519445725,1272.0
46.30809767,6.519592423,1272.0
46.30824917,6.519732756,1273.0
46.30839773,6.519879458,1274.0
46.30854197,6.520034997,1273.0
46.30868297,6.520196465,1271.0
46.30881302,6.520375859,1270.0
46.30893159,6.520570978,1270.0
46.30906858,6.520739707,1273.0
46.30920779,6.520904558,1274.0
46.30935123,6.521061586,1272.0
46.30949701,6.521213868,1271.0
46.30963187,6.521385544,1272.0
46.30975339,6.521577441,1273.0
46.30988246,6.521758566,1276.0
46.31002253,6.521921498,1278.0
46.31017605,6.522055373,1278.0
46.31034359,6.522150049,1279.0
46.31051038,6.522247169,1282.0
46.31067971,6.522334337,1285.0
46.31083935,6.522451867,1289.0
46.31098005,6.522613774,1292.0
46.31111262,6.522789752,1295.0
46.31124223,6.522969514,1299.0
46.31135128,6.523176078,1303.0
46.31144359,6.523399543,1307.0
46.31153356,6.523624967,1310.0
46.31162588,6.523848204,1314.0
46.31169754,6.524085650,1317.0
46.31173127,6.524340836,1319.0
46.31175950,6.524593931,1320.0
46.31184860,6.524819638,1323.0
46.31195044,6.525034137,1325.0
46.31204931,6.525251211,1325.0
46.31216593,6.525448978,1326.0
46.31229857,6.525624218,1328.0
46.31243975,6.525785119,1332.0
46.31256939,6.525965405,1330.0
46.31269624,6.526149181,1326.0
46.31283787,6.526309668,1326.0
46.31298346,6.526462290,1327.0
46.31313336,6.526605960,1331.0
46.31327256,6.526769858,1333.0
46.31340194,6.526949959,1331.0
46.31354348,6.527110570,1329.0
46.31368071,6.527278874,1329.0
46.31381327,6.527454699,1330.0
46.31394087,6.527638133,1330.0
46.31407470,6.527812041,1331.0
46.31421439,6.527975893,1331.0
46.31436204,6.528124251,1329.0
46.31451118,6.528268189,1330.0
46.31463759,6.528451761,1330.0
46.31473677,6.528668450,1330.0
46.31482278,6.528897072,1331.0
46.31491663,6.529119196,1334.0
46.31501777,6.529334199,1333.0
46.31513512,6.529530899,1330.0
46.31526092,6.529716140,1331.0
46.31536985,6.529923339,1334.0
46.31547742,6.530131972,1338.0
46.31559553,6.530327606,1342.0
46.31572786,6.530503973,1350.0
46.31585992,6.530680682,1358.0
46.31599998,6.530843381,1362.0
46.31615361,6.530977965,1366.0
46.31631742,6.531085096,1371.0
46.31647839,6.531195784,1378.0
46.31661475,6.531364936,1385.0
46.31668004,6.531560039,1389.0
46.31672798,6.531766478,1388.0
46.31684509,6.531961768,1386.0
46.31693790,6.532184352,1384.0
46.31702226,6.532414351,1384.0
46.31711606,6.532636039,1383.0
46.31721050,6.532857318,1383.0
46.31728716,6.533092349,1383.0
46.31737005,6.533322286,1385.0
46.31746494,6.533543512,1382.0
46.31755399,6.533769669,1375.0
46.31766390,6.533972438,1368.0
46.31779689,6.534147476,1364.0
46.31793357,6.534316757,1360.0
46.31807087,6.534484987,1357.0
46.31821224,6.534645856,1356.0
46.31835650,6.534801391,1356.0
46.31849442,6.534968086,1353.0
46.31862652,6.535144823,1350.0
46.31875590,6.535325706,1349.0
46.31888856,6.535501396,1350.0
46.31903041,6.535661080,1353.0
46.31917336,6.535819031,1358.0
46.31930706,6.535992757,1354.0
46.31944279,6.536163212,1352.0
46.31958719,6.536318278,1352.0
46.31973421,6.536468317,1353.0
46.31987606,6.536628130,1356.0
46.32000948,6.536802569,1356.0
46.32013544,6.536988341,1351.0
46.32028769,6.537112616,1349.0
46.32046069,6.537183313,1349.0
46.32062802,6.537276694,1349.0
46.32079841,6.537358279,1350.0
46.32097426,6.537411824,1349.0
46.32114708,6.537482103,1347.0
46.32131195,6.537585042,1344.0
46.32147514,6.537694546,1341.0
46.32163505,6.537813548,1339.0
46.32178530,6.537955996,1336.0
46.32193419,6.538102076,1334.0
46.32206621,6.538277121,1331.0
46.32220276,6.538445913,1328.0
46.32235603,6.538580823,1325.0
46.32251878,6.538691265,1324.0
46.32268162,6.538801825,1320.0
46.32285388,6.538871808,1318.0
46.32302831,6.538935119,1316.0
46.32319299,6.539037457,1314.0
46.32335268,6.539157268,1313.0
46.32350681,6.539291251,1308.0
46.32365814,6.539432022,1303.0
46.32380895,6.539573965,1299.0
46.32392835,6.539764975,1294.0
46.32404015,6.539968988,1290.0
46.32418125,6.540127064,1285.0
46.32433927,6.540250800,1279.0
46.32446990,6.540425795,1273.0
46.32456035,6.540649116,1268.0
46.32468039,6.540840079,1263.0
46.32483134,6.540979488,1259.0
46.32498235,6.541120842,1257.0
46.32514478,6.541231214,1254.0
46.32532041,6.541281098,1252.0
46.32549847,6.541258001,1250.0
46.32567433,6.541203943,1248.0
46.32585107,6.541155865,1246.0
46.32602541,6.541092333,1243.0
46.32619618,6.541010856,1239.0
46.32637111,6.540951435,1235.0
46.32653377,6.540843393,1231.0
46.32669172,6.540718819,1226.0
46.32684764,6.540588989,1221.0
46.32686560,6.540350923,1216.0
46.32678853,6.540118780,1214.0
46.32675958,6.539863770,1209.0
46.32675009,6.539603739,1203.0
46.32668477,6.539362936,1200.0
46.32657761,6.539154727,1200.0
46.32646728,6.538949014,1201.0
46.32641058,6.538703442,1198.0
46.32638724,6.538445510,1193.0
46.32636819,6.538186513,1189.0
46.32632150,6.537935282,1185.0
46.32628938,6.537679112,1182.0
